fetch_time,station,stop_id,line,category,train_number,operator,arrival_time,arrival_platform,previous_stops,departure_time,departure_platform,next_stops
2026-01-21 09:40:02.411908,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 09:45:01.826286,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:45:01.826300,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 09:45:01.968805,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:45:01.968817,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 09:50:01.807878,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:50:01.807892,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 09:50:01.979091,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:50:01.979107,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 09:55:01.739996,Berlin Hbf,4623933687143888319-2601210637-11,RE5,RE,4355,800158,2026-01-21 09:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 09:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:55:01.740008,Berlin Hbf,-5749564141408552110-2601210934-3,RE5,RE,3508,800158,2026-01-21 09:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 09:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 09:55:01.876652,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 09:55:01.876689,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 10:00:01.543342,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:00:01.543351,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 10:00:01.673720,Berlin Hbf,2473951637625745624-2601210837-11,RE5,RE,4357,800158,2026-01-21 11:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 11:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:00:01.673737,Berlin Hbf,-1481327194743506431-2601211134-3,RE5,RE,3510,800158,2026-01-21 11:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 11:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 10:05:02.129825,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:05:02.129835,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 10:05:02.251101,Berlin Hbf,2473951637625745624-2601210837-11,RE5,RE,4357,800158,2026-01-21 11:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 11:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:05:02.251109,Berlin Hbf,-1481327194743506431-2601211134-3,RE5,RE,3510,800158,2026-01-21 11:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 11:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 10:10:01.869221,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:10:01.869230,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 10:10:01.992521,Berlin Hbf,2473951637625745624-2601210837-11,RE5,RE,4357,800158,2026-01-21 11:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 11:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:10:01.992527,Berlin Hbf,-1481327194743506431-2601211134-3,RE5,RE,3510,800158,2026-01-21 11:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 11:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 10:15:01.615991,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:15:01.616000,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 10:15:01.741460,Berlin Hbf,2473951637625745624-2601210837-11,RE5,RE,4357,800158,2026-01-21 11:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 11:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:15:01.741470,Berlin Hbf,-1481327194743506431-2601211134-3,RE5,RE,3510,800158,2026-01-21 11:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 11:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 10:20:02.374721,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:20:02.374732,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 10:20:02.514131,Berlin Hbf,2473951637625745624-2601210837-11,RE5,RE,4357,800158,2026-01-21 11:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 11:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:20:02.514137,Berlin Hbf,-1481327194743506431-2601211134-3,RE5,RE,3510,800158,2026-01-21 11:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 11:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 10:25:01.950050,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:25:01.950058,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 10:25:02.064102,Berlin Hbf,2473951637625745624-2601210837-11,RE5,RE,4357,800158,2026-01-21 11:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 11:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:25:02.064110,Berlin Hbf,-1481327194743506431-2601211134-3,RE5,RE,3510,800158,2026-01-21 11:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 11:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 10:30:01.779279,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:30:01.779289,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 10:30:01.903265,Berlin Hbf,2473951637625745624-2601210837-11,RE5,RE,4357,800158,2026-01-21 11:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 11:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:30:01.903275,Berlin Hbf,-1481327194743506431-2601211134-3,RE5,RE,3510,800158,2026-01-21 11:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 11:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 10:35:02.533239,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:35:02.533251,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 10:35:02.655941,Berlin Hbf,2473951637625745624-2601210837-11,RE5,RE,4357,800158,2026-01-21 11:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 11:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:35:02.655950,Berlin Hbf,-1481327194743506431-2601211134-3,RE5,RE,3510,800158,2026-01-21 11:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 11:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-21 10:40:02.239978,Berlin Hbf,4750786041615116600-2601210702-22,RE5,RE,3507,800158,2026-01-21 10:12:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-21 10:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:40:02.239990,Berlin Hbf,3976725221858184001-2601211034-3,RE5,RE,4356,800158,2026-01-21 10:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 10:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-21 10:40:02.433695,Berlin Hbf,2473951637625745624-2601210837-11,RE5,RE,4357,800158,2026-01-21 11:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-21 11:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-21 10:40:02.433710,Berlin Hbf,-1481327194743506431-2601211134-3,RE5,RE,3510,800158,2026-01-21 11:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-21 11:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
