fetch_time,station,stop_id,line,category,train_number,operator,arrival_time,arrival_platform,previous_stops,departure_time,departure_platform,next_stops
2026-01-20 18:00:02.460994,Berlin Hbf,-5926392827752150163-2601201934-3,RE5,RE,3518,800158,2026-01-20 19:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 19:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 18:00:02.461016,Berlin Hbf,-5654150394377905878-2601201637-11,RE5,RE,4365,800158,2026-01-20 19:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 19:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:05:01.955764,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:05:01.955779,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 18:05:02.080233,Berlin Hbf,-5926392827752150163-2601201934-3,RE5,RE,3518,800158,2026-01-20 19:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 19:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 18:05:02.080242,Berlin Hbf,-5654150394377905878-2601201637-11,RE5,RE,4365,800158,2026-01-20 19:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 19:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:10:01.709175,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:10:01.709182,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 18:10:01.821358,Berlin Hbf,-5926392827752150163-2601201934-3,RE5,RE,3518,800158,2026-01-20 19:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 19:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 18:10:01.821368,Berlin Hbf,-5654150394377905878-2601201637-11,RE5,RE,4365,800158,2026-01-20 19:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 19:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:15:01.426413,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:15:01.426420,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 18:15:01.557950,Berlin Hbf,-5926392827752150163-2601201934-3,RE5,RE,3518,800158,2026-01-20 19:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 19:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 18:15:01.557959,Berlin Hbf,-5654150394377905878-2601201637-11,RE5,RE,4365,800158,2026-01-20 19:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 19:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:20:02.038235,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:20:02.038243,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 18:20:02.251853,Berlin Hbf,-5926392827752150163-2601201934-3,RE5,RE,3518,800158,2026-01-20 19:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 19:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 18:20:02.251875,Berlin Hbf,-5654150394377905878-2601201637-11,RE5,RE,4365,800158,2026-01-20 19:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 19:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:25:01.486208,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:25:01.486213,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 18:25:01.648299,Berlin Hbf,-5926392827752150163-2601201934-3,RE5,RE,3518,800158,2026-01-20 19:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 19:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 18:25:01.648306,Berlin Hbf,-5654150394377905878-2601201637-11,RE5,RE,4365,800158,2026-01-20 19:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 19:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:30:02.001969,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:30:02.001977,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 18:30:02.132187,Berlin Hbf,-5926392827752150163-2601201934-3,RE5,RE,3518,800158,2026-01-20 19:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 19:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 18:30:02.132198,Berlin Hbf,-5654150394377905878-2601201637-11,RE5,RE,4365,800158,2026-01-20 19:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 19:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:35:01.610279,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:35:01.610284,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 18:35:01.785989,Berlin Hbf,-5926392827752150163-2601201934-3,RE5,RE,3518,800158,2026-01-20 19:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 19:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 18:35:01.786003,Berlin Hbf,-5654150394377905878-2601201637-11,RE5,RE,4365,800158,2026-01-20 19:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 19:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:40:02.142598,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:40:02.142621,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 18:40:02.288494,Berlin Hbf,-5926392827752150163-2601201934-3,RE5,RE,3518,800158,2026-01-20 19:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 19:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 18:40:02.288512,Berlin Hbf,-5654150394377905878-2601201637-11,RE5,RE,4365,800158,2026-01-20 19:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 19:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:45:01.533276,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:45:01.533284,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 18:45:01.690122,Berlin Hbf,-5926392827752150163-2601201934-3,RE5,RE,3518,800158,2026-01-20 19:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 19:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 18:45:01.690136,Berlin Hbf,-5654150394377905878-2601201637-11,RE5,RE,4365,800158,2026-01-20 19:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 19:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:50:01.823746,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:50:01.823758,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 18:50:01.960888,Berlin Hbf,-5926392827752150163-2601201934-3,RE5,RE,3518,800158,2026-01-20 19:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 19:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 18:50:01.960909,Berlin Hbf,-5654150394377905878-2601201637-11,RE5,RE,4365,800158,2026-01-20 19:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 19:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:55:02.386682,Berlin Hbf,-3021218213597977430-2601201502-22,RE5,RE,3515,800158,2026-01-20 18:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 18:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 18:55:02.386690,Berlin Hbf,2882319538905299608-2601201834-3,RE5,RE,4364,800158,2026-01-20 18:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 18:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 18:55:02.503056,Berlin Hbf,-5926392827752150163-2601201934-3,RE5,RE,3518,800158,2026-01-20 19:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 19:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 18:55:02.503067,Berlin Hbf,-5654150394377905878-2601201637-11,RE5,RE,4365,800158,2026-01-20 19:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 19:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 19:00:01.950277,Berlin Hbf,-5926392827752150163-2601201934-3,RE5,RE,3518,800158,2026-01-20 19:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 19:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 19:00:01.950285,Berlin Hbf,-5654150394377905878-2601201637-11,RE5,RE,4365,800158,2026-01-20 19:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 19:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 19:00:02.143238,Berlin Hbf,-4831004071712342153-2601201702-22,RE5,RE,3517,800158,2026-01-20 20:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 20:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 19:00:02.143260,Berlin Hbf,8930734303365215950-2601202034-3,RE5,RE,4366,800158,2026-01-20 20:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 20:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 19:05:01.661964,Berlin Hbf,-5926392827752150163-2601201934-3,RE5,RE,3518,800158,2026-01-20 19:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 19:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
2026-01-20 19:05:01.661972,Berlin Hbf,-5654150394377905878-2601201637-11,RE5,RE,4365,800158,2026-01-20 19:11:00,4,Rostock Hbf|Langhagen|Waren(Müritz)|Kratzeburg|Neustrelitz Hbf|Fürstenberg(Havel)|Dannenwalde(Gransee)|Gransee|Oranienburg|Berlin Gesundbrunnen,2026-01-20 19:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 19:05:01.799750,Berlin Hbf,-4831004071712342153-2601201702-22,RE5,RE,3517,800158,2026-01-20 20:11:00,4,Stralsund Hbf|Zarrendorf|Elmenhorst|Wittenhagen|Grimmen|Rakow|Demmin|Utzedel|Sternfeld|Gnevkow|Altentreptow|Neubrandenburg|Burg Stargard(Meckl)|Cammin(Meckl)|Blankensee(Meckl)|Neustrelitz Hbf|Fürstenberg(Havel)|Gransee|Löwenberg(Mark)|Oranienburg|Berlin Gesundbrunnen,2026-01-20 20:14:00,4,Berlin Potsdamer Platz|Berlin Südkreuz
2026-01-20 19:05:01.799761,Berlin Hbf,8930734303365215950-2601202034-3,RE5,RE,4366,800158,2026-01-20 20:43:00,5,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 20:46:00,5,Berlin Gesundbrunnen|Oranienburg|Gransee|Dannenwalde(Gransee)|Fürstenberg(Havel)|Neustrelitz Hbf|Kratzeburg|Waren(Müritz)|Langhagen|Rostock Hbf
2026-01-20 19:10:02.313501,Berlin Hbf,-5926392827752150163-2601201934-3,RE5,RE,3518,800158,2026-01-20 19:43:00,6,Berlin Südkreuz|Berlin Potsdamer Platz,2026-01-20 19:46:00,6,Berlin Gesundbrunnen|Oranienburg|Löwenberg(Mark)|Gransee|Fürstenberg(Havel)|Neustrelitz Hbf|Blankensee(Meckl)|Cammin(Meckl)|Burg Stargard(Meckl)|Neubrandenburg|Altentreptow|Gnevkow|Sternfeld|Utzedel|Demmin|Rakow|Grimmen|Wittenhagen|Elmenhorst|Zarrendorf|Stralsund Hbf
